wall_up,wall_right,wall_down,wall_left,apple_up,apple_right,apple_down,apple_left,distance_x,distance_y,direction
16,268,496,244,0,0,1,0,60,8,3
28,280,484,232,1,0,0,0,48,-4,3
16,292,496,220,0,0,1,0,36,8,3
28,304,484,208,1,0,0,0,24,-4,3
16,316,496,196,0,1,0,0,-116,464,1
28,304,484,208,0,1,0,0,-104,452,1
40,292,472,220,0,1,0,0,-92,440,1
52,280,460,232,0,1,0,0,-80,428,1
64,268,448,244,0,1,0,0,-68,416,1
76,256,436,256,0,1,0,0,-56,404,1
88,244,424,268,0,1,0,0,-44,392,1
100,232,412,280,0,1,0,0,-32,380,1
112,220,400,292,0,1,0,0,-20,368,1
124,208,388,304,0,1,0,0,-8,356,1
136,196,376,316,0,0,1,0,4,344,3
148,208,364,304,0,1,0,0,-8,332,1
160,196,352,316,0,0,1,0,4,320,3
172,208,340,304,0,1,0,0,-8,308,1
184,196,328,316,0,0,1,0,4,296,3
196,208,316,304,0,1,0,0,-8,284,1
208,196,304,316,0,0,1,0,4,272,3
220,208,292,304,0,1,0,0,-8,260,1
232,196,280,316,0,0,1,0,4,248,3
244,208,268,304,0,1,0,0,-8,236,1
256,196,256,316,0,0,1,0,4,224,3
268,208,244,304,0,1,0,0,-8,212,1
280,196,232,316,0,0,1,0,4,200,3
292,208,220,304,0,1,0,0,-8,188,1
304,196,208,316,0,0,1,0,4,176,3
316,208,196,304,0,1,0,0,-8,164,1
328,196,184,316,0,0,1,0,4,152,3
340,208,172,304,0,1,0,0,-8,140,1
352,196,160,316,0,0,1,0,4,128,3
364,208,148,304,0,1,0,0,-8,116,1
376,196,136,316,0,0,1,0,4,104,3
388,208,124,304,0,1,0,0,-8,92,1
400,196,112,316,0,0,1,0,4,80,3
412,208,100,304,0,1,0,0,-8,68,1
424,196,88,316,0,0,1,0,4,56,3
436,208,76,304,0,1,0,0,-8,44,1
448,196,64,316,0,0,1,0,4,32,3
460,208,52,304,0,1,0,0,-8,20,1
472,196,40,316,1,0,0,0,-84,-264,1
460,184,52,328,1,0,0,0,-72,-252,1
448,172,64,340,1,0,0,0,-60,-240,1
436,160,76,352,1,0,0,0,-48,-228,1
424,148,88,364,1,0,0,0,-36,-216,1
412,136,100,376,1,0,0,0,-24,-204,1
400,124,112,388,1,0,0,0,-12,-192,1
388,112,124,400,1,0,0,0,0,-180,0
376,112,136,400,1,0,0,0,0,-168,0
364,112,148,400,1,0,0,0,0,-156,0
352,112,160,400,1,0,0,0,0,-144,0
340,112,172,400,1,0,0,0,0,-132,0
328,112,184,400,1,0,0,0,0,-120,0
316,112,196,400,1,0,0,0,0,-108,0
304,112,208,400,1,0,0,0,0,-96,0
292,112,220,400,1,0,0,0,0,-84,0
280,112,232,400,1,0,0,0,0,-72,0
268,112,244,400,1,0,0,0,0,-60,0
256,112,256,400,1,0,0,0,0,-48,0
244,112,268,400,1,0,0,0,0,-36,0
232,112,280,400,1,0,0,0,0,-24,0
220,112,292,400,1,0,0,0,136,-4,3
208,124,304,388,0,0,1,0,124,8,3
220,136,292,376,1,0,0,0,112,-4,3
208,148,304,364,0,0,1,0,100,8,3
220,160,292,352,1,0,0,0,88,-4,3
208,172,304,340,0,0,1,0,76,8,3
220,184,292,328,1,0,0,0,64,-4,3
208,196,304,316,0,0,1,0,52,8,3
220,208,292,304,1,0,0,0,40,-4,3
208,220,304,292,0,0,1,0,28,8,3
220,232,292,280,1,0,0,0,-128,-180,1
208,220,304,292,1,0,0,0,-116,-168,1
196,208,316,304,1,0,0,0,-104,-156,1
184,196,328,316,1,0,0,0,-92,-144,1
172,184,340,328,1,0,0,0,-80,-132,1
160,172,352,340,1,0,0,0,-68,-120,1
148,160,364,352,1,0,0,0,-56,-108,1
136,148,376,364,1,0,0,0,-44,-96,1
124,136,388,376,1,0,0,0,-32,-84,1
112,124,400,388,1,0,0,0,-20,-72,1
100,112,412,400,1,0,0,0,-8,-60,1
88,100,424,412,1,0,0,0,4,-48,3
76,112,436,400,1,0,0,0,-8,-36,1
64,100,448,412,1,0,0,0,4,-24,3
52,112,460,400,1,0,0,0,312,-44,3
40,124,472,388,1,0,0,0,300,-32,3
28,136,484,376,1,0,0,0,288,-20,3
16,148,496,364,1,0,0,0,276,-8,3
4,160,508,352,0,0,1,0,264,4,3
16,172,496,340,1,0,0,0,252,-8,3
4,184,508,328,0,0,1,0,240,4,3
16,196,496,316,1,0,0,0,228,-8,3
4,208,508,304,0,0,1,0,216,4,3
16,220,496,292,1,0,0,0,204,-8,3
4,232,508,280,0,0,1,0,192,4,3
16,244,496,268,1,0,0,0,180,-8,3
4,256,508,256,0,0,1,0,168,4,3
16,268,496,244,1,0,0,0,156,-8,3
4,280,508,232,0,0,1,0,144,4,3
16,292,496,220,1,0,0,0,132,-8,3
4,304,508,208,0,0,1,0,120,4,3
16,316,496,196,1,0,0,0,108,-8,3
4,328,508,184,0,0,1,0,96,4,3
16,340,496,172,1,0,0,0,84,-8,3
4,352,508,160,0,0,1,0,72,4,3
16,364,496,148,1,0,0,0,60,-8,3
4,376,508,136,0,0,1,0,48,4,3
16,388,496,124,1,0,0,0,36,-8,3
4,400,508,112,0,0,1,0,24,4,3
16,412,496,100,0,1,0,0,-132,152,1
28,400,484,112,0,1,0,0,-120,140,1
40,388,472,124,0,1,0,0,-108,128,1
52,376,460,136,0,1,0,0,-96,116,1
64,364,448,148,0,1,0,0,-84,104,1
76,352,436,160,0,1,0,0,-72,92,1
88,340,424,172,0,1,0,0,-60,80,1
100,328,412,184,0,1,0,0,-48,68,1
112,316,400,196,0,1,0,0,-36,56,1
124,304,388,208,0,1,0,0,-24,44,1
136,292,376,220,0,1,0,0,-12,32,1
148,280,364,232,0,0,1,0,0,20,2
160,280,352,232,1,0,0,0,-264,-128,1
148,268,364,244,1,0,0,0,-252,-116,1
136,256,376,256,1,0,0,0,-240,-104,1
124,244,388,268,1,0,0,0,-228,-92,1
112,232,400,280,1,0,0,0,-216,-80,1
100,220,412,292,1,0,0,0,-204,-68,1
88,208,424,304,1,0,0,0,-192,-56,1
76,196,436,316,1,0,0,0,-180,-44,1
64,184,448,328,1,0,0,0,-168,-32,1
52,172,460,340,1,0,0,0,-156,-20,1
40,160,472,352,1,0,0,0,-144,-8,1
28,148,484,364,0,1,0,0,-132,4,1
40,136,472,376,1,0,0,0,-120,-8,1
28,124,484,388,0,1,0,0,-108,4,1
40,112,472,400,1,0,0,0,-96,-8,1
28,100,484,412,0,1,0,0,-84,4,1
40,88,472,424,1,0,0,0,-72,-8,1
28,76,484,436,0,1,0,0,-60,4,1
40,64,472,448,1,0,0,0,-48,-8,1
28,52,484,460,0,1,0,0,-36,4,1
40,40,472,472,1,0,0,0,-24,-8,1
28,28,484,484,0,0,1,0,204,100,3
40,40,472,472,0,0,1,0,192,88,3
52,52,460,460,0,0,1,0,180,76,3
64,64,448,448,0,0,1,0,168,64,3
76,76,436,436,0,0,1,0,156,52,3
88,88,424,424,0,0,1,0,144,40,3
100,100,412,412,0,0,1,0,132,28,3
112,112,400,400,0,0,1,0,120,16,3
124,124,388,388,0,0,1,0,108,4,3
136,136,376,376,1,0,0,0,96,-8,3
124,148,388,364,0,0,1,0,84,4,3
136,160,376,352,1,0,0,0,72,-8,3
124,172,388,340,0,0,1,0,60,4,3
136,184,376,328,1,0,0,0,48,-8,3
124,196,388,316,0,0,1,0,36,4,3
136,208,376,304,1,0,0,0,24,-8,3
124,220,388,292,0,0,1,0,236,116,3
136,232,376,280,0,0,1,0,224,104,3
148,244,364,268,0,0,1,0,212,92,3
160,256,352,256,0,0,1,0,200,80,3
172,268,340,244,0,0,1,0,188,68,3
184,280,328,232,0,0,1,0,176,56,3
196,292,316,220,0,0,1,0,164,44,3
208,304,304,208,0,0,1,0,152,32,3
220,316,292,196,0,0,1,0,140,20,3
232,328,280,184,0,0,1,0,128,8,3
244,340,268,172,1,0,0,0,116,-4,3
232,352,280,160,0,0,1,0,104,8,3
244,364,268,148,1,0,0,0,92,-4,3
232,376,280,136,0,0,1,0,80,8,3
244,388,268,124,1,0,0,0,68,-4,3
232,400,280,112,0,0,1,0,56,8,3
244,412,268,100,1,0,0,0,44,-4,3
232,424,280,88,0,0,1,0,32,8,3
244,436,268,76,1,0,0,0,20,-4,3
232,448,280,64,1,0,0,0,-112,-176,1
220,436,292,76,1,0,0,0,-100,-164,1
208,424,304,88,1,0,0,0,-88,-152,1
196,412,316,100,1,0,0,0,-76,-140,1
184,400,328,112,1,0,0,0,-64,-128,1
172,388,340,124,1,0,0,0,-52,-116,1
160,376,352,136,1,0,0,0,-40,-104,1
148,364,364,148,1,0,0,0,-28,-92,1
136,352,376,160,1,0,0,0,-16,-80,1
124,340,388,172,1,0,0,0,-4,-68,1
112,328,400,184,1,0,0,0,8,-56,3
100,340,412,172,1,0,0,0,-4,-44,1
88,328,424,184,1,0,0,0,8,-32,3
76,340,436,172,1,0,0,0,-4,-20,1
64,328,448,184,0,1,0,0,-232,88,1
76,316,436,196,0,1,0,0,-220,76,1
88,304,424,208,0,1,0,0,-208,64,1
100,292,412,220,0,1,0,0,-196,52,1
112,280,400,232,0,1,0,0,-184,40,1
124,268,388,244,0,1,0,0,-172,28,1
136,256,376,256,0,1,0,0,-160,16,1
148,244,364,268,0,1,0,0,-148,4,1
160,232,352,280,1,0,0,0,-136,-8,1
148,220,364,292,0,1,0,0,-124,4,1
160,208,352,304,1,0,0,0,-112,-8,1
148,196,364,316,0,1,0,0,-100,4,1
160,184,352,328,1,0,0,0,-88,-8,1
148,172,364,340,0,1,0,0,-76,4,1
160,160,352,352,1,0,0,0,-64,-8,1
148,148,364,364,0,1,0,0,-52,4,1
160,136,352,376,1,0,0,0,-40,-8,1
148,124,364,388,0,1,0,0,-28,4,1
160,112,352,400,1,0,0,0,336,-136,3
148,124,364,388,1,0,0,0,324,-124,3
136,136,376,376,1,0,0,0,312,-112,3
124,148,388,364,1,0,0,0,300,-100,3
112,160,400,352,1,0,0,0,288,-88,3
100,172,412,340,1,0,0,0,276,-76,3
88,184,424,328,1,0,0,0,264,-64,3
76,196,436,316,1,0,0,0,252,-52,3
64,208,448,304,1,0,0,0,240,-40,3
52,220,460,292,1,0,0,0,228,-28,3
40,232,472,280,1,0,0,0,216,-16,3
28,244,484,268,1,0,0,0,204,-4,3
16,256,496,256,0,0,1,0,192,8,3
28,268,484,244,1,0,0,0,180,-4,3
16,280,496,232,0,0,1,0,168,8,3
28,292,484,220,1,0,0,0,156,-4,3
16,304,496,208,0,0,1,0,144,8,3
28,316,484,196,1,0,0,0,132,-4,3
16,328,496,184,0,0,1,0,120,8,3
28,340,484,172,1,0,0,0,108,-4,3
16,352,496,160,0,0,1,0,96,8,3
28,364,484,148,1,0,0,0,84,-4,3
16,376,496,136,0,0,1,0,72,8,3
28,388,484,124,1,0,0,0,60,-4,3
16,400,496,112,0,0,1,0,48,8,3
28,412,484,100,1,0,0,0,36,-4,3
16,424,496,88,0,0,1,0,24,8,3
28,436,484,76,0,1,0,0,-124,156,1
40,424,472,88,0,1,0,0,-112,144,1
52,412,460,100,0,1,0,0,-100,132,1
64,400,448,112,0,1,0,0,-88,120,1
76,388,436,124,0,1,0,0,-76,108,1
88,376,424,136,0,1,0,0,-64,96,1
100,364,412,148,0,1,0,0,-52,84,1
112,352,400,160,0,1,0,0,-40,72,1
124,340,388,172,0,1,0,0,-28,60,1
136,328,376,184,0,1,0,0,-16,48,1
148,316,364,196,0,1,0,0,-4,36,1
160,304,352,208,0,0,1,0,8,24,3
172,316,340,196,0,0,1,0,28,20,3
184,328,328,184,0,1,0,0,-232,304,1
196,316,316,196,0,1,0,0,-220,292,1
208,304,304,208,0,1,0,0,-208,280,1
220,292,292,220,0,1,0,0,-196,268,1
232,280,280,232,0,1,0,0,-184,256,1
244,268,268,244,0,1,0,0,-172,244,1
256,256,256,256,0,1,0,0,-160,232,1
268,244,244,268,0,1,0,0,-148,220,1
280,232,232,280,0,1,0,0,-136,208,1
292,220,220,292,0,1,0,0,-124,196,1
304,208,208,304,0,1,0,0,-112,184,1
316,196,196,316,0,1,0,0,-100,172,1
328,184,184,328,0,1,0,0,-88,160,1
340,172,172,340,0,1,0,0,-76,148,1
352,160,160,352,0,1,0,0,-64,136,1
364,148,148,364,0,1,0,0,-52,124,1
376,136,136,376,0,1,0,0,-40,112,1
388,124,124,388,0,1,0,0,-28,100,1
400,112,112,400,0,1,0,0,-16,88,1
412,100,100,412,0,1,0,0,-4,76,1
424,88,88,424,0,0,1,0,8,64,3
436,100,76,412,0,1,0,0,-4,52,1
448,88,64,424,0,0,1,0,8,40,3
460,100,52,412,0,1,0,0,-4,28,1
472,88,40,424,1,0,0,0,288,-328,3
460,100,52,412,1,0,0,0,276,-316,3
448,112,64,400,1,0,0,0,264,-304,3
436,124,76,388,1,0,0,0,252,-292,3
424,136,88,376,1,0,0,0,240,-280,3
412,148,100,364,1,0,0,0,228,-268,3
400,160,112,352,1,0,0,0,216,-256,3
388,172,124,340,1,0,0,0,204,-244,3
376,184,136,328,1,0,0,0,192,-232,3
364,196,148,316,1,0,0,0,180,-220,3
352,208,160,304,1,0,0,0,168,-208,3
340,220,172,292,1,0,0,0,156,-196,3
328,232,184,280,1,0,0,0,144,-184,3
316,244,196,268,1,0,0,0,132,-172,3
304,256,208,256,1,0,0,0,120,-160,3
292,268,220,244,1,0,0,0,108,-148,3
280,280,232,232,1,0,0,0,96,-136,3
268,292,244,220,1,0,0,0,84,-124,3
256,304,256,208,1,0,0,0,72,-112,3
244,316,268,196,1,0,0,0,60,-100,3
232,328,280,184,1,0,0,0,48,-88,3
220,340,292,172,1,0,0,0,36,-76,3
208,352,304,160,1,0,0,0,24,-64,3
196,364,316,148,1,0,0,0,12,-52,3
184,376,328,136,1,0,0,0,0,-40,0
172,376,340,136,1,0,0,0,0,-28,0
160,376,352,136,0,1,0,0,-320,328,1
172,364,340,148,0,1,0,0,-308,316,1
184,352,328,160,0,1,0,0,-296,304,1
196,340,316,172,0,1,0,0,-284,292,1
208,328,304,184,0,1,0,0,-272,280,1
220,316,292,196,0,1,0,0,-260,268,1
232,304,280,208,0,1,0,0,-248,256,1
244,292,268,220,0,1,0,0,-236,244,1
256,280,256,232,0,1,0,0,-224,232,1
268,268,244,244,0,1,0,0,-212,220,1
280,256,232,256,0,1,0,0,-200,208,1
292,244,220,268,0,1,0,0,-188,196,1
304,232,208,280,0,1,0,0,-176,184,1
316,220,196,292,0,1,0,0,-164,172,1
328,208,184,304,0,1,0,0,-152,160,1
340,196,172,316,0,1,0,0,-140,148,1
352,184,160,328,0,1,0,0,-128,136,1
364,172,148,340,0,1,0,0,-116,124,1
376,160,136,352,0,1,0,0,-104,112,1
388,148,124,364,0,1,0,0,-92,100,1
400,136,112,376,0,1,0,0,-80,88,1
412,124,100,388,0,1,0,0,-68,76,1
424,112,88,400,0,1,0,0,-56,64,1
436,100,76,412,0,1,0,0,-44,52,1
448,88,64,424,0,1,0,0,-32,40,1
460,76,52,436,0,1,0,0,-20,28,1
472,64,40,448,1,0,0,0,440,-184,3
460,76,52,436,1,0,0,0,428,-172,3
448,88,64,424,1,0,0,0,416,-160,3
436,100,76,412,1,0,0,0,404,-148,3
424,112,88,400,1,0,0,0,392,-136,3
412,124,100,388,1,0,0,0,380,-124,3
400,136,112,376,1,0,0,0,368,-112,3
388,148,124,364,1,0,0,0,356,-100,3
376,160,136,352,1,0,0,0,344,-88,3
364,172,148,340,1,0,0,0,332,-76,3
352,184,160,328,1,0,0,0,320,-64,3
340,196,172,316,1,0,0,0,308,-52,3
328,208,184,304,1,0,0,0,296,-40,3
316,220,196,292,1,0,0,0,284,-28,3
304,232,208,280,1,0,0,0,272,-16,3
292,244,220,268,1,0,0,0,260,-4,3
280,256,232,256,0,0,1,0,248,8,3
292,268,220,244,1,0,0,0,236,-4,3
280,280,232,232,0,0,1,0,224,8,3
292,292,220,220,1,0,0,0,212,-4,3
280,304,232,208,0,0,1,0,200,8,3
292,316,220,196,1,0,0,0,188,-4,3
280,328,232,184,0,0,1,0,176,8,3
292,340,220,172,1,0,0,0,164,-4,3
280,352,232,160,0,0,1,0,152,8,3
292,364,220,148,1,0,0,0,140,-4,3
280,376,232,136,0,0,1,0,128,8,3
292,388,220,124,1,0,0,0,116,-4,3
280,400,232,112,0,0,1,0,104,8,3
292,412,220,100,1,0,0,0,92,-4,3
280,424,232,88,0,0,1,0,80,8,3
292,436,220,76,1,0,0,0,68,-4,3
280,448,232,64,0,0,1,0,56,8,3
292,460,220,52,1,0,0,0,44,-4,3
280,472,232,40,0,0,1,0,32,8,3
292,484,220,28,1,0,0,0,20,-4,3
280,496,232,16,1,0,0,0,-440,-40,1
268,484,244,28,1,0,0,0,-428,-28,1
256,472,256,40,1,0,0,0,-416,-16,1
244,460,268,52,1,0,0,0,-404,-4,1
232,448,280,64,0,1,0,0,-392,8,1
244,436,268,76,1,0,0,0,-380,-4,1
232,424,280,88,0,1,0,0,-368,8,1
244,412,268,100,1,0,0,0,-356,-4,1
232,400,280,112,0,1,0,0,-344,8,1
244,388,268,124,1,0,0,0,-332,-4,1
232,376,280,136,0,1,0,0,-320,8,1
244,364,268,148,1,0,0,0,-308,-4,1
232,352,280,160,0,1,0,0,-296,8,1
244,340,268,172,1,0,0,0,-284,-4,1
232,328,280,184,0,1,0,0,-272,8,1
244,316,268,196,1,0,0,0,-260,-4,1
232,304,280,208,0,1,0,0,-248,8,1
244,292,268,220,1,0,0,0,-236,-4,1
232,280,280,232,0,1,0,0,-224,8,1
244,268,268,244,1,0,0,0,-212,-4,1
232,256,280,256,0,1,0,0,-200,8,1
244,244,268,268,1,0,0,0,-188,-4,1
232,232,280,280,0,1,0,0,-176,8,1
244,220,268,292,1,0,0,0,-164,-4,1
232,208,280,304,0,1,0,0,-152,8,1
244,196,268,316,1,0,0,0,-140,-4,1
232,184,280,328,0,1,0,0,-128,8,1
244,172,268,340,1,0,0,0,-116,-4,1
232,160,280,352,0,1,0,0,-104,8,1
244,148,268,364,1,0,0,0,-92,-4,1
232,136,280,376,0,1,0,0,-80,8,1
244,124,268,388,1,0,0,0,-68,-4,1
232,112,280,400,0,1,0,0,-56,8,1
244,100,268,412,1,0,0,0,-44,-4,1
232,88,280,424,0,1,0,0,-32,8,1
244,76,268,436,1,0,0,0,-20,-4,1
232,64,280,448,1,0,0,0,80,-136,3
220,76,292,436,1,0,0,0,68,-124,3
208,88,304,424,1,0,0,0,56,-112,3
196,100,316,412,1,0,0,0,44,-100,3
184,112,328,400,1,0,0,0,32,-88,3
172,124,340,388,1,0,0,0,20,-76,3
160,136,352,376,1,0,0,0,8,-64,3
148,148,364,364,1,0,0,0,-4,-52,1
136,136,376,376,1,0,0,0,8,-40,3
124,148,388,364,1,0,0,0,-4,-28,1
112,136,400,376,0,1,0,0,-48,48,1
124,124,388,388,0,1,0,0,-36,36,1
136,112,376,400,0,1,0,0,-24,24,1
148,100,364,412,0,0,1,0,364,4,3
160,112,352,400,1,0,0,0,352,-8,3
148,124,364,388,0,0,1,0,340,4,3
160,136,352,376,1,0,0,0,328,-8,3
148,148,364,364,0,0,1,0,316,4,3
160,160,352,352,1,0,0,0,304,-8,3
148,172,364,340,0,0,1,0,292,4,3
160,184,352,328,1,0,0,0,280,-8,3
148,196,364,316,0,0,1,0,268,4,3
160,208,352,304,1,0,0,0,256,-8,3
148,220,364,292,0,0,1,0,244,4,3
160,232,352,280,1,0,0,0,232,-8,3
148,244,364,268,0,0,1,0,220,4,3
160,256,352,256,1,0,0,0,208,-8,3
148,268,364,244,0,0,1,0,196,4,3
160,280,352,232,1,0,0,0,184,-8,3
148,292,364,220,0,0,1,0,172,4,3
160,304,352,208,1,0,0,0,160,-8,3
148,316,364,196,0,0,1,0,148,4,3
160,328,352,184,1,0,0,0,136,-8,3
148,340,364,172,0,0,1,0,124,4,3
160,352,352,160,1,0,0,0,112,-8,3
148,364,364,148,0,0,1,0,100,4,3
160,376,352,136,1,0,0,0,88,-8,3
148,388,364,124,0,0,1,0,76,4,3
160,400,352,112,1,0,0,0,64,-8,3
148,412,364,100,0,0,1,0,52,4,3
160,424,352,88,1,0,0,0,40,-8,3
148,436,364,76,0,0,1,0,28,4,3
160,448,352,64,0,1,0,0,-184,336,1
172,436,340,76,0,1,0,0,-172,324,1
184,424,328,88,0,1,0,0,-160,312,1
196,412,316,100,0,1,0,0,-148,300,1
208,400,304,112,0,1,0,0,-136,288,1
220,388,292,124,0,1,0,0,-124,276,1
232,376,280,136,0,1,0,0,-112,264,1
244,364,268,148,0,1,0,0,-100,252,1
256,352,256,160,0,1,0,0,-88,240,1
268,340,244,172,0,1,0,0,-76,228,1
280,328,232,184,0,1,0,0,-64,216,1
292,316,220,196,0,1,0,0,-52,204,1
304,304,208,208,0,1,0,0,-40,192,1
316,292,196,220,0,1,0,0,-28,180,1
328,280,184,232,0,1,0,0,-16,168,1
340,268,172,244,0,1,0,0,-4,156,1
352,256,160,256,0,0,1,0,8,144,3
364,268,148,244,0,1,0,0,-4,132,1
376,256,136,256,0,0,1,0,8,120,3
388,268,124,244,0,1,0,0,-4,108,1
400,256,112,256,0,0,1,0,8,96,3
412,268,100,244,0,1,0,0,-4,84,1
424,256,88,256,0,0,1,0,8,72,3
436,268,76,244,0,1,0,0,-4,60,1
448,256,64,256,0,0,1,0,8,48,3
460,268,52,244,0,1,0,0,-4,36,1
472,256,40,256,0,0,1,0,8,24,3
484,268,28,244,1,0,0,0,20,-268,3
472,280,40,232,1,0,0,0,8,-256,3
460,292,52,220,1,0,0,0,-4,-244,1
448,280,64,232,1,0,0,0,8,-232,3
436,292,76,220,1,0,0,0,-4,-220,1
424,280,88,232,1,0,0,0,8,-208,3
412,292,100,220,1,0,0,0,-4,-196,1
400,280,112,232,1,0,0,0,8,-184,3
388,292,124,220,1,0,0,0,-4,-172,1
376,280,136,232,1,0,0,0,8,-160,3
364,292,148,220,1,0,0,0,-4,-148,1
352,280,160,232,1,0,0,0,8,-136,3
340,292,172,220,1,0,0,0,-4,-124,1
328,280,184,232,1,0,0,0,8,-112,3
316,292,196,220,1,0,0,0,-4,-100,1
304,280,208,232,1,0,0,0,8,-88,3
292,292,220,220,1,0,0,0,-4,-76,1
280,280,232,232,1,0,0,0,8,-64,3
268,292,244,220,1,0,0,0,-4,-52,1
256,280,256,232,1,0,0,0,8,-40,3
244,292,268,220,1,0,0,0,-4,-28,1
232,280,280,232,0,1,0,0,-128,280,1
244,268,268,244,0,1,0,0,-116,268,1
256,256,256,256,0,1,0,0,-104,256,1
268,244,244,268,0,1,0,0,-92,244,1
280,232,232,280,0,1,0,0,-80,232,1
292,220,220,292,0,1,0,0,-68,220,1
304,208,208,304,0,1,0,0,-56,208,1
316,196,196,316,0,1,0,0,-44,196,1
328,184,184,328,0,1,0,0,-32,184,1
340,172,172,340,0,1,0,0,-20,172,1
352,160,160,352,0,1,0,0,-8,160,1
364,148,148,364,0,0,1,0,4,148,3
376,160,136,352,0,1,0,0,-8,136,1
388,148,124,364,0,0,1,0,4,124,3
400,160,112,352,0,1,0,0,-8,112,1
412,148,100,364,0,0,1,0,4,100,3
424,160,88,352,0,1,0,0,-8,88,1
436,148,76,364,0,0,1,0,4,76,3
448,160,64,352,0,1,0,0,-8,64,1
460,148,52,364,0,0,1,0,4,52,3
472,160,40,352,0,1,0,0,-8,40,1
484,148,28,364,0,0,1,0,4,28,3
496,160,16,352,1,0,0,0,-152,-232,1
484,148,28,364,1,0,0,0,-140,-220,1
472,136,40,376,1,0,0,0,-128,-208,1
460,124,52,388,1,0,0,0,-116,-196,1
448,112,64,400,1,0,0,0,-104,-184,1
436,100,76,412,1,0,0,0,-92,-172,1
424,88,88,424,1,0,0,0,-80,-160,1
412,76,100,436,1,0,0,0,-68,-148,1
400,64,112,448,1,0,0,0,-56,-136,1
388,52,124,460,1,0,0,0,-44,-124,1
376,40,136,472,1,0,0,0,-32,-112,1
364,28,148,484,1,0,0,0,-20,-100,1
352,16,160,496,1,0,0,0,-8,-88,1
340,4,172,508,1,0,0,0,4,-76,3
328,16,184,496,1,0,0,0,-8,-64,1
316,4,196,508,1,0,0,0,4,-52,3
304,16,208,496,1,0,0,0,-8,-40,1
292,4,220,508,1,0,0,0,4,-28,3
280,16,232,496,0,0,1,0,440,8,3
292,28,220,484,1,0,0,0,428,-4,3
280,40,232,472,0,0,1,0,416,8,3
292,52,220,460,1,0,0,0,404,-4,3
280,64,232,448,0,0,1,0,392,8,3
292,76,220,436,1,0,0,0,380,-4,3
280,88,232,424,0,0,1,0,368,8,3
292,100,220,412,1,0,0,0,356,-4,3
280,112,232,400,0,0,1,0,344,8,3
292,124,220,388,1,0,0,0,332,-4,3
280,136,232,376,0,0,1,0,320,8,3
292,148,220,364,1,0,0,0,308,-4,3
280,160,232,352,0,0,1,0,296,8,3
292,172,220,340,1,0,0,0,284,-4,3
280,184,232,328,0,0,1,0,272,8,3
292,196,220,316,1,0,0,0,260,-4,3
280,208,232,304,0,0,1,0,248,8,3
292,220,220,292,1,0,0,0,236,-4,3
280,232,232,280,0,0,1,0,224,8,3
292,244,220,268,1,0,0,0,212,-4,3
280,256,232,256,0,0,1,0,200,8,3
292,268,220,244,1,0,0,0,188,-4,3
280,280,232,232,0,0,1,0,176,8,3
292,292,220,220,1,0,0,0,164,-4,3
280,304,232,208,0,0,1,0,152,8,3
292,316,220,196,1,0,0,0,140,-4,3
280,328,232,184,0,0,1,0,128,8,3
292,340,220,172,1,0,0,0,116,-4,3
280,352,232,160,0,0,1,0,104,8,3
292,364,220,148,1,0,0,0,92,-4,3
280,376,232,136,0,0,1,0,80,8,3
292,388,220,124,1,0,0,0,68,-4,3
280,400,232,112,0,0,1,0,56,8,3
292,412,220,100,1,0,0,0,44,-4,3
280,424,232,88,0,0,1,0,32,8,3
292,436,220,76,1,0,0,0,20,-4,3
280,448,232,64,0,1,0,0,-40,176,1
292,436,220,76,0,1,0,0,-28,164,1
304,424,208,88,0,1,0,0,-16,152,1
316,412,196,100,0,1,0,0,-4,140,1
328,400,184,112,0,0,1,0,8,128,3
340,412,172,100,0,1,0,0,-4,116,1
352,400,160,112,0,0,1,0,8,104,3
364,412,148,100,0,1,0,0,-4,92,1
376,400,136,112,0,0,1,0,8,80,3
388,412,124,100,0,1,0,0,-4,68,1
400,400,112,112,0,0,1,0,8,56,3
412,412,100,100,0,1,0,0,-4,44,1
424,400,88,112,0,0,1,0,8,32,3
436,412,76,100,0,1,0,0,-4,20,1
448,400,64,112,1,0,0,0,-32,-256,1
436,388,76,124,1,0,0,0,-20,-244,1
424,376,88,136,1,0,0,0,-8,-232,1
412,364,100,148,1,0,0,0,4,-220,3
400,376,112,136,1,0,0,0,-8,-208,1
388,364,124,148,1,0,0,0,4,-196,3
376,376,136,136,1,0,0,0,-8,-184,1
364,364,148,148,1,0,0,0,4,-172,3
352,376,160,136,1,0,0,0,-8,-160,1
340,364,172,148,1,0,0,0,4,-148,3
328,376,184,136,1,0,0,0,-8,-136,1
316,364,196,148,1,0,0,0,4,-124,3
304,376,208,136,1,0,0,0,-8,-112,1
292,364,220,148,1,0,0,0,4,-100,3
280,376,232,136,1,0,0,0,-8,-88,1
268,364,244,148,1,0,0,0,4,-76,3
256,376,256,136,1,0,0,0,-8,-64,1
244,364,268,148,1,0,0,0,4,-52,3
232,376,280,136,1,0,0,0,-8,-40,1
220,364,292,148,1,0,0,0,4,-28,3
208,376,304,136,0,1,0,0,-72,168,1
220,364,292,148,0,1,0,0,-60,156,1
232,352,280,160,0,1,0,0,-48,144,1
244,340,268,172,0,1,0,0,-36,132,1
256,328,256,184,0,1,0,0,-24,120,1
268,316,244,196,0,1,0,0,-12,108,1
280,304,232,208,0,0,1,0,0,96,2
